FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//NTR.BLOOD.RNAARR/NTR.C1orf183.wgt.RDat	C1orf183	1	1.12e+08	1.12e+08	0.04419	rs7526041	 3.49	rs3754026	 1.94e-02	  5.75	 0.8732	707	707	bslmm	0.028054	 1.67e-09	 0.718937	0.47218
./Weight//NTR.BLOOD.RNAARR/NTR.ST7L.wgt.RDat	ST7L	1	1.13e+08	1.13e+08	0.01866	rs12026840	-2.18	rs10745330	 1.12e-02	  4.56	-0.8732	389	 18	enet	0.005507	 5.07e-03	-0.576782	0.56409
./Weight//NTR.BLOOD.RNAARR/NTR.TSPAN2.wgt.RDat	TSPAN2	1	1.16e+08	1.16e+08	0.03260	rs10489530	-4.79	rs3738704	 7.67e-03	  4.84	-0.4334	494	494	bslmm	0.018362	 9.60e-07	-0.516636	0.60541
./Weight//NTR.BLOOD.RNAARR/NTR.SLC22A15.wgt.RDat	SLC22A15	1	1.17e+08	1.17e+08	0.02934	rs12067801	-3.92	rs12568384	 3.60e-02	  6.93	-0.4334	485	  2	lasso	0.032045	 1.22e-10	-0.433430	0.66470
./Weight//NTR.BLOOD.RNAARR/NTR.CD101.wgt.RDat	CD101	1	1.18e+08	1.18e+08	0.11363	rs6701046	 3.32	rs12131886	 4.83e-02	 -8.04	 0.5082	424	 50	enet	0.055811	 1.85e-17	-0.528829	0.59692
./Weight//NTR.BLOOD.RNAARR/NTR.TTF2.wgt.RDat	TTF2	1	1.18e+08	1.18e+08	0.02418	rs585596	-3.09	rs12029623	 2.56e-02	  5.77	 0.4334	447	447	bslmm	0.024638	 1.57e-08	 0.458078	0.64690
./Weight//NTR.BLOOD.RNAARR/NTR.ZNF697.wgt.RDat	ZNF697	1	1.20e+08	1.20e+08	0.03628	rs7524644	 4.36	rs4659015	 2.08e-02	  5.47	 0.4334	363	363	bslmm	0.024064	 2.28e-08	 0.344158	0.73073
./Weight//NTR.BLOOD.RNAARR/NTR.CD160.wgt.RDat	CD160	1	1.46e+08	1.46e+08	0.04140	rs16827043	 1.74	rs1023945	 1.70e-02	 -5.24	 0.8690	109	109	blup	0.025616	 8.25e-09	-0.408659	0.68279
./Weight//NTR.BLOOD.RNAARR/NTR.ACP6.wgt.RDat	ACP6	1	1.47e+08	1.47e+08	0.05897	rs17160763	 2.18	rs583583	 2.29e-02	 -5.71	-0.2199	413	 57	enet	0.024712	 1.49e-08	 0.584046	0.55919
./Weight//NTR.BLOOD.RNAARR/NTR.MTMR11.wgt.RDat	MTMR11	1	1.50e+08	1.50e+08	0.02601	NA	   NA	NA	       NA	    NA	     NA	125	  0	enet	0.021450	 1.27e-07	       NA	     NA
./Weight//NTR.BLOOD.RNAARR/NTR.ANP32E.wgt.RDat	ANP32E	1	1.50e+08	1.50e+08	0.00834	NA	   NA	NA	       NA	    NA	     NA	218	  0	enet	0.004172	 1.28e-02	       NA	     NA
./Weight//NTR.BLOOD.RNAARR/NTR.MRPS21.wgt.RDat	MRPS21	1	1.50e+08	1.50e+08	0.17033	rs10888585	-2.62	rs12759551	 1.05e-01	 11.71	-1.5195	236	236	blup	0.119344	 2.09e-36	-0.542039	0.58779
./Weight//NTR.BLOOD.RNAARR/NTR.CTSK.wgt.RDat	CTSK	1	1.51e+08	1.51e+08	0.03136	rs12090604	-5.22	rs12568757	 2.39e-02	  5.75	 0.4377	295	 22	enet	0.022123	 8.14e-08	 0.035092	0.97201
./Weight//NTR.BLOOD.RNAARR/NTR.ARNT.wgt.RDat	ARNT	1	1.51e+08	1.51e+08	0.04177	rs12090604	-5.22	rs11204737	 3.25e-02	  6.52	 0.8732	311	 21	enet	0.029773	 5.41e-10	 0.558860	0.57626
./Weight//NTR.BLOOD.RNAARR/NTR.PRUNE.wgt.RDat	PRUNE	1	1.51e+08	1.51e+08	0.02708	rs12090604	-5.22	rs4970991	 1.31e-02	  5.06	-1.7443	306	  7	lasso	0.020515	 2.34e-07	-2.865080	0.00417
./Weight//NTR.BLOOD.RNAARR/NTR.MLLT11.wgt.RDat	MLLT11	1	1.51e+08	1.51e+08	0.01181	rs12090604	-5.22	rs6587553	 6.84e-04	  3.74	 0.3942	309	309	blup	0.004436	 1.07e-02	 0.430759	0.66664
./Weight//NTR.BLOOD.RNAARR/NTR.SNX27.wgt.RDat	SNX27	1	1.52e+08	1.52e+08	0.01475	rs3001979	-4.36	rs3007711	 3.58e-03	  3.72	 0.1241	346	346	bslmm	0.010107	 2.25e-04	 0.882672	0.37741
./Weight//NTR.BLOOD.RNAARR/NTR.MRPL9.wgt.RDat	MRPL9	1	1.52e+08	1.52e+08	0.02288	rs3001979	-4.36	rs6696250	 2.35e-02	  5.55	 0.4334	333	  2	lasso	0.024033	 2.33e-08	 0.516811	0.60529
./Weight//NTR.BLOOD.RNAARR/NTR.TDRKH.wgt.RDat	TDRKH	1	1.52e+08	1.52e+08	0.03136	rs3001979	-4.36	rs4845355	 2.80e-02	  6.29	 0.4334	335	  3	lasso	0.028511	 1.24e-09	 0.437631	0.66165
./Weight//NTR.BLOOD.RNAARR/NTR.THEM4.wgt.RDat	THEM4	1	1.52e+08	1.52e+08	0.03924	rs3001979	-4.36	rs1552606	 3.62e-02	 -6.93	-1.7443	340	  4	lasso	0.032537	 8.83e-11	 1.810550	0.07021
./Weight//NTR.BLOOD.RNAARR/NTR.S100A8.wgt.RDat	S100A8	1	1.53e+08	1.53e+08	0.02297	rs10082235	-3.92	rs2916193	-2.77e-04	 -3.41	-0.4377	448	448	bslmm	0.007491	 1.31e-03	 0.437885	0.66147
./Weight//NTR.BLOOD.RNAARR/NTR.SLC39A1.wgt.RDat	SLC39A1	1	1.54e+08	1.54e+08	0.01884	rs10082235	-3.92	rs11264743	 1.83e-02	  4.88	 0.1547	326	  3	lasso	0.015634	 5.77e-06	 0.147304	0.88289
./Weight//NTR.BLOOD.RNAARR/NTR.TPM3.wgt.RDat	TPM3	1	1.54e+08	1.54e+08	0.01172	rs10082235	-3.92	rs7541282	-8.57e-05	 -3.75	 1.3045	331	331	blup	0.003168	 2.63e-02	-0.186436	0.85210
./Weight//NTR.BLOOD.RNAARR/NTR.C1orf43.wgt.RDat	C1orf43	1	1.54e+08	1.54e+08	0.01169	rs10159236	-3.05	rs11265251	 1.42e-02	  5.06	 0.0544	331	  2	lasso	0.013890	 1.82e-05	 0.073289	0.94158
./Weight//NTR.BLOOD.RNAARR/NTR.CHRNB2.wgt.RDat	CHRNB2	1	1.55e+08	1.55e+08	0.02250	rs10159236	-3.05	rs2131902	 1.80e-02	  5.22	 0.8732	423	 10	enet	0.013224	 2.83e-05	 0.741676	0.45828
./Weight//NTR.BLOOD.RNAARR/NTR.ZBTB7B.wgt.RDat	ZBTB7B	1	1.55e+08	1.55e+08	0.01683	rs7513603	-3.05	rs6673081	 2.03e-02	  5.18	-0.1154	388	  1	lasso	0.012245	 5.42e-05	-0.115368	0.90815
./Weight//NTR.BLOOD.RNAARR/NTR.THBS3.wgt.RDat	THBS3	1	1.55e+08	1.55e+08	0.02507	rs12135902	-2.62	rs4072037	 1.99e-02	 -5.77	 0.8732	341	341	blup	0.023757	 2.79e-08	-0.089154	0.92896
./Weight//NTR.BLOOD.RNAARR/NTR.SEMA4A.wgt.RDat	SEMA4A	1	1.56e+08	1.56e+08	0.03033	rs4641	 2.18	rs759330	 5.56e-03	  4.56	 0.8732	364	364	blup	0.015234	 7.51e-06	 0.658130	0.51045
./Weight//NTR.BLOOD.RNAARR/NTR.PAQR6.wgt.RDat	PAQR6	1	1.56e+08	1.56e+08	0.04524	rs2075163	-2.19	rs949464	 4.72e-02	 -7.95	-0.4115	384	  9	enet	0.034528	 2.39e-11	 0.416908	0.67675
./Weight//NTR.BLOOD.RNAARR/NTR.SMG5.wgt.RDat	SMG5	1	1.56e+08	1.56e+08	0.02672	rs4641	 2.18	rs2274226	 2.36e-02	 -5.86	-0.3681	393	  8	enet	0.016230	 3.90e-06	 0.441608	0.65877
./Weight//NTR.BLOOD.RNAARR/NTR.C1orf85.wgt.RDat	C1orf85	1	1.56e+08	1.56e+08	0.08496	rs4641	 2.18	rs949464	 1.02e-01	-11.44	-0.4115	390	  9	enet	0.100617	 1.08e-30	 0.536244	0.59179
./Weight//NTR.BLOOD.RNAARR/NTR.CCT3.wgt.RDat	CCT3	1	1.56e+08	1.56e+08	0.04198	rs4641	 2.18	rs12139321	 1.37e-02	 -5.22	 0.4377	406	 35	enet	0.025867	 7.00e-09	-1.201216	0.22967
./Weight//NTR.BLOOD.RNAARR/NTR.FCRL5.wgt.RDat	FCRL5	1	1.57e+08	1.58e+08	0.20359	rs11264766	 5.66	rs1581997	 2.27e-01	 16.88	 0.0763	512	  5	lasso	0.232869	 9.05e-74	 0.000194	0.99985
./Weight//NTR.BLOOD.RNAARR/NTR.FCRL3.wgt.RDat	FCRL3	1	1.58e+08	1.58e+08	0.09763	rs11264766	 5.66	rs3761959	 1.51e-01	 13.76	 0.1373	537	  4	lasso	0.151038	 2.43e-46	 0.141562	0.88743
./Weight//NTR.BLOOD.RNAARR/NTR.FCRL2.wgt.RDat	FCRL2	1	1.58e+08	1.58e+08	0.02917	rs11264766	 5.66	rs7522061	 5.05e-03	 -4.24	 0.2896	529	529	bslmm	0.015766	 5.29e-06	 1.024141	0.30577
./Weight//NTR.BLOOD.RNAARR/NTR.FCRL1.wgt.RDat	FCRL1	1	1.58e+08	1.58e+08	0.02708	rs11264766	 5.66	rs7534518	-1.04e-04	  3.91	-0.2243	499	499	bslmm	0.011421	 9.37e-05	 0.966201	0.33394
./Weight//NTR.BLOOD.RNAARR/NTR.CD1E.wgt.RDat	CD1E	1	1.58e+08	1.58e+08	0.02678	rs17421546	-3.49	rs12127971	 7.80e-03	 -5.42	 0.4334	516	516	blup	0.022478	 6.45e-08	-0.231584	0.81686
./Weight//NTR.BLOOD.RNAARR/NTR.MNDA.wgt.RDat	MNDA	1	1.59e+08	1.59e+08	0.19871	rs16841132	 3.05	rs2820116	 1.33e-01	-12.97	 0.8732	477	477	bslmm	0.131695	 3.09e-40	-0.864397	0.38737
./Weight//NTR.BLOOD.RNAARR/NTR.FCER1A.wgt.RDat	FCER1A	1	1.59e+08	1.59e+08	0.03085	rs12076827	-5.66	rs2251746	 6.55e-03	  4.98	-1.7401	440	440	bslmm	0.011907	 6.78e-05	-0.721527	0.47059
./Weight//NTR.BLOOD.RNAARR/NTR.COPA.wgt.RDat	COPA	1	1.60e+08	1.60e+08	0.02320	rs12092557	-4.36	rs4450016	 6.30e-03	  4.77	 1.7443	523	  6	lasso	0.010986	 1.25e-04	 1.640702	0.10086
./Weight//NTR.BLOOD.RNAARR/NTR.NCSTN.wgt.RDat	NCSTN	1	1.60e+08	1.60e+08	0.03861	rs11265408	-3.49	rs680083	 4.43e-02	  8.28	 1.7401	501	  4	lasso	0.045895	 1.34e-14	 1.580653	0.11396
./Weight//NTR.BLOOD.RNAARR/NTR.CD84.wgt.RDat	CD84	1	1.61e+08	1.61e+08	0.03413	rs11265408	-3.49	rs6672302	 1.92e-02	 -5.05	-1.1329	467	  5	lasso	0.020597	 2.21e-07	 0.584442	0.55892
./Weight//NTR.BLOOD.RNAARR/NTR.ITLN1.wgt.RDat	ITLN1	1	1.61e+08	1.61e+08	0.01759	rs11265408	-3.49	rs4656940	-4.02e-05	 -4.23	 0.4377	462	462	blup	0.003491	 2.08e-02	 0.591908	0.55391
./Weight//NTR.BLOOD.RNAARR/NTR.F11R.wgt.RDat	F11R	1	1.61e+08	1.61e+08	0.09140	rs36123104	 3.49	rs2481084	 1.20e-01	-12.27	-0.4334	445	  4	lasso	0.120494	 9.24e-37	 0.466716	0.64070
./Weight//NTR.BLOOD.RNAARR/NTR.TSTD1.wgt.RDat	TSTD1	1	1.61e+08	1.61e+08	0.04593	rs36123104	 3.49	rs2073653	 3.50e-02	 -6.70	-1.7401	434	434	bslmm	0.034330	 2.72e-11	 1.673853	0.09416
./Weight//NTR.BLOOD.RNAARR/NTR.USF1.wgt.RDat	USF1	1	1.61e+08	1.61e+08	0.01956	rs36123104	 3.49	rs12116949	 2.20e-03	  3.78	 0.8690	435	435	blup	0.007289	 1.50e-03	 0.700988	0.48331
./Weight//NTR.BLOOD.RNAARR/NTR.DEDD.wgt.RDat	DEDD	1	1.61e+08	1.61e+08	0.01946	rs36123104	 3.49	rs7512012	 6.86e-03	 -4.78	-0.8690	399	  7	lasso	0.007999	 9.26e-04	 0.838029	0.40201
./Weight//NTR.BLOOD.RNAARR/NTR.NDUFS2.wgt.RDat	NDUFS2	1	1.61e+08	1.61e+08	0.02137	rs36123104	 3.49	rs1136224	 2.19e-02	  5.51	 0.6091	398	  4	lasso	0.024266	 2.00e-08	 0.322393	0.74715
./Weight//NTR.BLOOD.RNAARR/NTR.FCER1G.wgt.RDat	FCER1G	1	1.61e+08	1.61e+08	0.16578	rs36123104	 3.49	rs2070902	 1.44e-01	 13.47	 0.4334	401	  6	lasso	0.159942	 3.38e-49	 0.477404	0.63307
./Weight//NTR.BLOOD.RNAARR/NTR.PCP4L1.wgt.RDat	PCP4L1	1	1.61e+08	1.61e+08	0.03642	rs16859935	-3.92	rs10494349	 3.45e-02	  6.65	-0.2641	432	  5	lasso	0.036629	 6.01e-12	-0.152830	0.87853
./Weight//NTR.BLOOD.RNAARR/NTR.MPZ.wgt.RDat	MPZ	1	1.61e+08	1.61e+08	0.03028	rs16859935	-3.92	rs16832790	-3.16e-04	 -4.09	 0.4334	417	417	blup	0.002331	 4.84e-02	-0.943304	0.34553
./Weight//NTR.BLOOD.RNAARR/NTR.FCGR2B.wgt.RDat	FCGR2B	1	1.62e+08	1.62e+08	0.25361	rs16859935	-3.92	rs35835689	 6.45e-02	 10.51	-0.2556	511	 88	enet	0.183291	 7.90e-57	-1.340981	0.17993
./Weight//NTR.BLOOD.RNAARR/NTR.ATF6.wgt.RDat	ATF6	1	1.62e+08	1.62e+08	0.08088	rs16859935	-3.92	rs1136046	 5.51e-02	  8.51	-2.6154	621	 34	enet	0.068223	 4.54e-21	-2.344804	0.01904
./Weight//NTR.BLOOD.RNAARR/NTR.MGST3.wgt.RDat	MGST3	1	1.66e+08	1.66e+08	0.12540	rs11506	-3.48	rs4147592	 1.32e-01	-12.96	-0.1676	632	  6	lasso	0.128457	 3.16e-39	 0.223648	0.82303
./Weight//NTR.BLOOD.RNAARR/NTR.CREG1.wgt.RDat	CREG1	1	1.68e+08	1.68e+08	0.02594	rs2949664	-7.84	rs2031131	 1.20e-02	  4.79	 1.3088	600	  6	lasso	0.015944	 4.71e-06	 0.686034	0.49269
./Weight//NTR.BLOOD.RNAARR/NTR.RCSD1.wgt.RDat	RCSD1	1	1.68e+08	1.68e+08	0.07289	rs2949664	-7.84	rs12119888	 1.01e-02	  5.26	 0.4377	578	578	bslmm	0.029141	 8.18e-10	 0.336071	0.73682
./Weight//NTR.BLOOD.RNAARR/NTR.TBX19.wgt.RDat	TBX19	1	1.68e+08	1.68e+08	0.03025	rs2284764	-3.05	rs1933107	-8.04e-04	  3.63	 0.4334	502	502	bslmm	0.010109	 2.25e-04	 0.451490	0.65164
./Weight//NTR.BLOOD.RNAARR/NTR.SLC19A2.wgt.RDat	SLC19A2	1	1.69e+08	1.69e+08	0.01437	rs12025910	 3.05	rs4656664	-7.82e-04	 -3.81	-0.0226	577	577	blup	0.002551	 4.11e-02	-1.520782	0.12831
./Weight//NTR.BLOOD.RNAARR/NTR.F5.wgt.RDat	F5	1	1.69e+08	1.70e+08	0.14154	rs12025910	 3.05	rs2205895	 8.72e-02	-11.32	-0.3244	585	 25	enet	0.121365	 4.98e-37	-0.306497	0.75923
./Weight//NTR.BLOOD.RNAARR/NTR.SELL.wgt.RDat	SELL	1	1.70e+08	1.70e+08	0.32524	rs12025910	 3.05	rs2223286	 1.28e-01	-12.76	 0.2460	530	530	bslmm	0.241854	 5.90e-77	-0.494547	0.62092
./Weight//NTR.BLOOD.RNAARR/NTR.C1orf156.wgt.RDat	C1orf156	1	1.70e+08	1.70e+08	0.02028	rs982129	 3.48	rs17529304	 2.49e-02	 -5.89	-2.6112	546	  5	lasso	0.021112	 1.58e-07	 2.612607	0.00899
./Weight//NTR.BLOOD.RNAARR/NTR.VAMP4.wgt.RDat	VAMP4	1	1.72e+08	1.72e+08	0.01475	rs2179882	-3.05	rs10913578	 8.98e-03	  4.30	 0.1894	542	  4	lasso	0.005941	 3.76e-03	-0.002931	0.99766
./Weight//NTR.BLOOD.RNAARR/NTR.PRDX6.wgt.RDat	PRDX6	1	1.73e+08	1.73e+08	0.07022	rs6673681	-1.74	rs1886639	 3.37e-02	 -7.91	 0.4334	310	 31	enet	0.079831	 1.75e-24	-0.409104	0.68246
./Weight//NTR.BLOOD.RNAARR/NTR.ZBTB37.wgt.RDat	ZBTB37	1	1.74e+08	1.74e+08	0.00834	rs6685043	 1.31	rs6681780	 1.59e-03	  3.72	-0.2286	268	268	blup	0.005644	 4.61e-03	-0.262815	0.79269
./Weight//NTR.BLOOD.RNAARR/NTR.GPR52.wgt.RDat	GPR52	1	1.74e+08	1.74e+08	0.06538	rs6685043	 1.31	rs6677660	 1.40e-03	  3.45	 0.4334	313	313	bslmm	0.014490	 1.23e-05	 0.387635	0.69829
./Weight//NTR.BLOOD.RNAARR/NTR.SOAT1.wgt.RDat	SOAT1	1	1.79e+08	1.79e+08	0.01358	rs3845383	 2.61	rs4130266	 1.79e-02	 -4.86	-0.8690	496	  5	lasso	0.011868	 6.96e-05	 0.652542	0.51405
./Weight//NTR.BLOOD.RNAARR/NTR.TOR1AIP1.wgt.RDat	TOR1AIP1	1	1.80e+08	1.80e+08	0.01835	rs7540856	 5.23	rs7551902	 4.87e-03	  4.32	-1.3088	510	510	blup	0.013126	 3.02e-05	-0.940576	0.34692
./Weight//NTR.BLOOD.RNAARR/NTR.FLJ23867.wgt.RDat	FLJ23867	1	1.80e+08	1.80e+08	0.02748	rs7540856	 5.23	rs6425611	 1.35e-02	  4.89	-0.6750	473	 14	enet	0.015247	 7.45e-06	-2.366882	0.01794
./Weight//NTR.BLOOD.RNAARR/NTR.MR1.wgt.RDat	MR1	1	1.81e+08	1.81e+08	0.05213	rs3747951	-4.36	rs1052632	 3.44e-02	  6.67	-1.7443	477	 23	enet	0.036656	 5.90e-12	-1.528000	0.12651
./Weight//NTR.BLOOD.RNAARR/NTR.TEDDM1.wgt.RDat	TEDDM1	1	1.82e+08	1.82e+08	0.05188	rs2236536	-5.23	rs6698722	 5.13e-02	 -8.17	-1.3045	436	  6	lasso	0.047833	 3.70e-15	 1.313599	0.18898
./Weight//NTR.BLOOD.RNAARR/NTR.LAMC1.wgt.RDat	LAMC1	1	1.83e+08	1.83e+08	0.05342	rs12129543	 5.66	rs12739316	 6.77e-02	 -9.42	 1.3045	479	 11	lasso	0.068508	 3.74e-21	-1.382488	0.16682
./Weight//NTR.BLOOD.RNAARR/NTR.NCF2.wgt.RDat	NCF2	1	1.84e+08	1.84e+08	0.02487	rs12129543	 5.66	rs789192	 1.08e-02	  4.67	-0.8690	541	541	bslmm	0.007525	 1.28e-03	-1.152380	0.24916
./Weight//NTR.BLOOD.RNAARR/NTR.ARPC5.wgt.RDat	ARPC5	1	1.84e+08	1.84e+08	0.08651	rs12129543	 5.66	rs1174657	 1.17e-01	 12.59	-0.4334	519	  6	lasso	0.127111	 8.27e-39	-0.412672	0.67985
./Weight//NTR.BLOOD.RNAARR/NTR.GLT25D2.wgt.RDat	GLT25D2	1	1.84e+08	1.84e+08	0.29673	rs12129543	 5.66	rs10797924	 2.31e-01	-16.99	-0.4377	541	  5	lasso	0.232372	 1.35e-73	 0.499441	0.61747
./Weight//NTR.BLOOD.RNAARR/NTR.RNF2.wgt.RDat	RNF2	1	1.85e+08	1.85e+08	0.09025	rs7528356	 3.49	rs3766720	 8.92e-02	-10.86	 0.8690	449	449	bslmm	0.105576	 3.39e-32	-0.620417	0.53498
./Weight//NTR.BLOOD.RNAARR/NTR.IVNS1ABP.wgt.RDat	IVNS1ABP	1	1.85e+08	1.85e+08	0.01822	rs3766719	 2.18	rs12135769	 7.61e-03	  4.52	 0.2460	377	 14	enet	0.020161	 2.95e-07	-0.324718	0.74539
./Weight//NTR.BLOOD.RNAARR/NTR.PDC.wgt.RDat	PDC	1	1.86e+08	1.86e+08	0.01950	rs7520459	-2.18	rs6682896	 6.51e-03	  4.27	-0.4377	363	  5	lasso	0.009935	 2.52e-04	-0.566120	0.57131
./Weight//NTR.BLOOD.RNAARR/NTR.PTGS2.wgt.RDat	PTGS2	1	1.87e+08	1.87e+08	0.02504	rs7518498	 1.75	rs10489396	 1.02e-02	  3.97	-0.4377	388	388	bslmm	0.007598	 1.21e-03	 0.200112	0.84139
./Weight//NTR.BLOOD.RNAARR/NTR.RGS2.wgt.RDat	RGS2	1	1.93e+08	1.93e+08	0.02905	rs12568515	 2.18	rs1418718	 2.77e-02	  6.06	 0.4377	359	  3	lasso	0.025646	 8.09e-09	 0.438351	0.66113
./Weight//NTR.BLOOD.RNAARR/NTR.ZNF281.wgt.RDat	ZNF281	1	2.00e+08	2.00e+08	0.01867	rs16830063	 3.05	rs2737673	-7.50e-04	  3.15	 0.8732	488	488	bslmm	0.002019	 6.11e-02	-0.032304	0.97423
./Weight//NTR.BLOOD.RNAARR/NTR.DDX59.wgt.RDat	DDX59	1	2.01e+08	2.01e+08	0.04637	rs16830063	 3.05	rs4437908	 5.05e-02	 -8.21	-0.4334	541	  9	enet	0.047329	 5.17e-15	 0.546212	0.58492
./Weight//NTR.BLOOD.RNAARR/NTR.TMEM9.wgt.RDat	TMEM9	1	2.01e+08	2.01e+08	0.05765	rs6703834	 2.62	rs3753967	 3.18e-02	  6.43	-0.4377	659	  4	lasso	0.036258	 7.66e-12	-0.245559	0.80602
./Weight//NTR.BLOOD.RNAARR/NTR.RNPEP.wgt.RDat	RNPEP	1	2.02e+08	2.02e+08	0.12620	rs239995	 2.62	rs4950806	 1.05e-01	-11.54	-0.4333	452	  4	lasso	0.104311	 8.20e-32	 0.406348	0.68449
./Weight//NTR.BLOOD.RNAARR/NTR.PTPN7.wgt.RDat	PTPN7	1	2.02e+08	2.02e+08	0.03428	rs239995	 2.62	rs1317704	 3.12e-03	  3.76	 0.2505	407	 22	enet	0.012553	 4.42e-05	-0.487989	0.62556
./Weight//NTR.BLOOD.RNAARR/NTR.ADIPOR1.wgt.RDat	ADIPOR1	1	2.03e+08	2.03e+08	0.02158	rs3753476	 3.92	rs10920624	 3.12e-03	  3.88	 0.0458	486	486	bslmm	0.005064	 6.89e-03	-0.286255	0.77468
./Weight//NTR.BLOOD.RNAARR/NTR.PPFIA4.wgt.RDat	PPFIA4	1	2.03e+08	2.03e+08	0.08563	rs3753476	 3.92	rs2270543	 5.48e-02	 -8.55	 0.4334	521	  9	lasso	0.088096	 6.14e-27	-0.734615	0.46257
./Weight//NTR.BLOOD.RNAARR/NTR.CHI3L1.wgt.RDat	CHI3L1	1	2.03e+08	2.03e+08	0.27794	rs3753476	 3.92	rs10399931	 2.72e-01	-18.44	-0.8732	488	 24	enet	0.299550	 2.39e-98	 1.208951	0.22668
./Weight//NTR.BLOOD.RNAARR/NTR.BTG2.wgt.RDat	BTG2	1	2.03e+08	2.03e+08	0.03539	rs3753476	 3.92	rs6427997	 2.83e-02	 -6.45	 0.4334	495	  3	lasso	0.027532	 2.35e-09	-0.431110	0.66639
./Weight//NTR.BLOOD.RNAARR/NTR.LAX1.wgt.RDat	LAX1	1	2.04e+08	2.04e+08	0.03344	rs4971222	-2.18	rs6697274	 3.10e-02	 -6.47	 0.4334	483	 10	lasso	0.028830	 1.00e-09	-0.415923	0.67747
./Weight//NTR.BLOOD.RNAARR/NTR.RBBP5.wgt.RDat	RBBP5	1	2.05e+08	2.05e+08	0.05596	rs7520316	 6.10	rs11240353	 3.16e-02	 -6.64	-0.8690	610	  5	lasso	0.025681	 7.90e-09	 0.782701	0.43380
./Weight//NTR.BLOOD.RNAARR/NTR.TMCC2.wgt.RDat	TMCC2	1	2.05e+08	2.05e+08	0.01484	rs7520316	 6.10	rs6662930	 4.18e-04	 -3.99	 0.4377	582	582	blup	0.004210	 1.25e-02	-0.339144	0.73450
./Weight//NTR.BLOOD.RNAARR/NTR.RAB7L1.wgt.RDat	RAB7L1	1	2.06e+08	2.06e+08	0.03155	rs7520316	 6.10	rs4601639	 1.26e-02	 -5.30	-1.3045	385	385	bslmm	0.020869	 1.85e-07	 0.394547	0.69318
./Weight//NTR.BLOOD.RNAARR/NTR.IL24.wgt.RDat	IL24	1	2.07e+08	2.07e+08	0.02554	rs17006055	-3.05	rs10218826	-6.92e-04	  3.78	 0.0806	428	428	bslmm	0.001497	 9.09e-02	-0.302832	0.76202
./Weight//NTR.BLOOD.RNAARR/NTR.C4BPA.wgt.RDat	C4BPA	1	2.07e+08	2.07e+08	0.28690	rs3021094	 2.62	rs11120211	 1.81e-01	 15.47	 1.3045	391	  6	lasso	0.184991	 2.16e-57	 1.209087	0.22663
./Weight//NTR.BLOOD.RNAARR/NTR.CD55.wgt.RDat	CD55	1	2.07e+08	2.08e+08	0.10941	rs2012296	 2.62	rs2914937	 1.75e-01	-14.80	 0.1633	376	  3	lasso	0.179454	 1.47e-55	-0.218089	0.82736
./Weight//NTR.BLOOD.RNAARR/NTR.TRAF3IP3.wgt.RDat	TRAF3IP3	1	2.10e+08	2.10e+08	0.05064	rs2235371	-3.92	rs6685077	 3.87e-02	 -7.85	 0.1197	491	 10	lasso	0.052512	 1.66e-16	 0.030232	0.97588
./Weight//NTR.BLOOD.RNAARR/NTR.SERTAD4.wgt.RDat	SERTAD4	1	2.10e+08	2.10e+08	0.02667	rs2235371	-3.92	rs654523	 5.35e-04	 -3.86	 0.3289	543	543	bslmm	0.008471	 6.74e-04	-0.681339	0.49566
./Weight//NTR.BLOOD.RNAARR/NTR.LPGAT1.wgt.RDat	LPGAT1	1	2.12e+08	2.12e+08	0.03044	rs17017360	 3.81	rs11579791	-8.01e-04	  3.75	-0.1024	457	457	bslmm	0.007191	 1.60e-03	-0.724002	0.46906
./Weight//NTR.BLOOD.RNAARR/NTR.PPP2R5A.wgt.RDat	PPP2R5A	1	2.12e+08	2.13e+08	0.05408	rs17019481	-5.66	rs903119	 5.83e-02	  8.57	-0.4334	454	  4	lasso	0.062420	 2.24e-19	-0.303157	0.76177
./Weight//NTR.BLOOD.RNAARR/NTR.NCRNA00292.wgt.RDat	NCRNA00292	1	2.13e+08	2.13e+08	0.17597	rs17019481	-5.66	rs2279692	 3.02e-01	-19.44	 0.3201	406	  5	lasso	0.306240	6.09e-101	-0.299111	0.76486
./Weight//NTR.BLOOD.RNAARR/NTR.FLVCR1.wgt.RDat	FLVCR1	1	2.13e+08	2.13e+08	0.03097	rs17019481	-5.66	rs1390501	 2.08e-02	  5.42	-0.4334	424	  9	enet	0.022502	 6.35e-08	-1.613097	0.10672
./Weight//NTR.BLOOD.RNAARR/NTR.ANGEL2.wgt.RDat	ANGEL2	1	2.13e+08	2.13e+08	0.01718	rs17019481	-5.66	rs7540350	 7.60e-03	  5.09	-0.8732	422	  2	lasso	0.010927	 1.30e-04	-2.249404	0.02449
./Weight//NTR.BLOOD.RNAARR/NTR.MOSC1.wgt.RDat	MOSC1	1	2.21e+08	2.21e+08	0.04931	rs3820354	 3.49	rs11118598	 2.75e-02	  7.17	 3.4823	418	 11	enet	0.039390	 9.76e-13	 2.962795	0.00305
